review,sentiment
"Meskipun menyimpang jauh dari buku sedikit, Anda tidak bisa tidak menyukai musik dan setting atmosfer. Pemandangan di Bath seperti seharusnya. Meskipun jika Anda telah menyaksikannya sebanyak yang Anda ketahui, latar belakang orang sama di setiap adegan, tapi selain itu, saya menyukai pemandangan di mana mereka berada di Pemandian Panas, namun pria dan wanita benar-benar mandi bersama. seperti itu? Anda bisa melihat semua pria bertengger di bagian luar melirik wanita. Rasanya aneh kalau mereka semua memakai topi mereka, tapi mungkin ini adalah gaya saat itu. Adegan ballroom sangat bagus, menari dan pakaiannya terlihat indah. Saya terutama menyukai gaun Catherine di adegan ballroom pertama. <br /> <br /> Biara Northanger tampak mengesankan, tapi saya menikmati pemandangan Bath dengan lebih baik. Schlesinger memberikan performa yang bagus namun tidak luar biasa. Catherine Morland. Googie Withers memberikan penampilan terbaik seperti yang dirasakan oleh Nyonya Allen. <br /> <br /> Ugh Peter Firth sebagai Mr. Tilney, dia hanya berbicara tentang sampah, dan bukan pendeta sebagaimana seharusnya, sulit dipikirkan dia jatuh cinta dengan Catherine, tapi kemudian buku itu juga tidak pernah benar-benar memberi kesan itu. Jenderal Tilney dimainkan dengan cukup baik oleh Hardy, dan Stuart juga memberikan penampilan bagus seperti Isabella. Ingrid Lacey tidak memberikan performa bagus seperti Elinor Tilney. Sedangkan untuk John Thorpe, dia memberi kesan pria kumuh dan penuh nafsu, mungkin bukan karakter yang digambarkan dalam buku ini, tapi saya sangat menyukainya. <br /> <br /> Saya dapat menangani adegan yang dipotong dari adaptasi buku. , tapi ketika adegan dan karakter baru ditambahkan biasanya mengganggu saya. Marchioness itu Aku membencinya. Dia bukan bagian dari cerita Northanger dan juga anak laki-laki halamannya yang berjongkok. Beberapa naskahnya aneh. Ketika Catherine bertanya pada Elinor Tilney tentang kematian Mothers dia bertanya, ""Saya kira Anda melihat mayatnya? Bagaimana penampilannya?"" Betapa hal konyol untuk dikatakan! Respons tenang Elinor itu bodoh juga. <br /> <br /> tolong beritahu saya jika Anda setuju atau tidak setuju dengan saya",positive
"Mario Lewis dari Competitive Enterprise Institute telah menulis sebuah deduktif 120 halaman point-by-point, penyangkalan baris demi baris dari film yang menyebalkan ini, yang seharusnya berjudul A CONVENIENT LIE. Alamat situs web di mana laporan debunkingnya, yang berjudul ""PANDUAN SKEPTIC TERHADAP KEBENARAN YANG TIDAK MENYENANGKAN"" dapat ditemukan di: www.cei.org. Versi 10 halaman yang lebih pendek dapat ditemukan di: www.cei.org/pdf/5539.pdf Setelah Anda membaca penghancuran tersebut, Anda akan menyadari bahwa dugaan ""pemanasan global"" tidak lebih nyata atau berbahaya daripada ketakutan Y2K tahun 1999 , yang juga didukung Gore, saat ia melakukan film pseudo-scientific THE DAY SETELAH TOMORROW, yang didasarkan pada sebuah buku yang ditulis oleh dugaan penculikan UFO Whitley Strieber. Seperti yang dilakukan James ""The Amazing"" kepada para paranormal, dan Philip Klass melakukan UFO, dan Gerald Posner melakukan teori kebohongan konsekwensi JFK, demikian juga Mario Lewis terhadap film Al Gore dan keseluruhan ""pemanasan global"".",negative
"Sebuah film kecil yang indah tentang pengenalan gambar gerak ke China. Menangkap takjub penonton pertama film cukup banyak seperti yang digambarkan telah beredar di seluruh dunia, dan menggunakan film Lumiere yang sebenarnya untuk sebagian besar aktualitas. Saya tidak setuju dengan orang lain tentang tindakan buruk pada pihak orang Inggris - saya pikir dia baik-baik saja, tapi pemimpin China benar-benar mencuri pertunjukan tersebut. Bagaimanapun, saya mendapati diri saya tersenyum di wajah saya melalui sebagian besar film. Orang yang takut subtitel mungkin mencatat bahwa banyak film berbahasa Inggris (yang entah kenapa diberi teks dan bahasa China di DVD).",positive
"Mendesah. Saya bingung ketika melihat singkat seperti ini mendapat perhatian dan tugas dan yang lainnya. Saya melihat film ini di sebuah festival sebelum pembuat film mendapat perhatian dan melupakannya segera setelah itu. Agak menyebalkan untuk melihatnya menggesekkan hati Grinch Who Stole Christmas yang dibungkam bersamaan dengan narasinya, desain yang telah ditetapkan sebelumnya sering terlihat, keseluruhan gaya Tim Burton-ish yang lemah, dan cerita yang tidak ada artinya. Dan kita mendapat ""lelucon"" tentang menembaki gagak dengan yang pertama kalinya, baiklah? <br /> <br /> Tapi saya rasa apa yang sebenarnya tidak dapat diterima adalah bahwa ia bahkan menggesekkan konsep dasarnya dari sebuah buku komik sekitar tahun 1999 yang disebut LENORE , THE CUTE LITTLE DEAD GIRL oleh Roman Dirge! Seperti pencarian internet cepat akan mengungkapkan. Maksudku, apa ini? Inilah yang mendasari kontrak Hollywood dan membuka pintu di Kanada untuk pembuat film? ""Beri kepala Anda goyang"" seperti kata Don Cherry.",negative
"Ide lucu ... salesman Linda Smith (Yolande Donlan) mewarisi sebuah daerah kecil kecil Lampidorra. Negara itu, yang bahkan tidak berada di Amerika Utara, dijadikan negara ke 49 ... (tentu saja, hanya ada 48 negara bagian pada saat itu, sejak ini dibuat pada tahun 1952 ...) Linda melakukan perjalanan ke negara yang dia diwariskan, dan kami mengikutinya saat dia mencoba untuk mencari tahu apa yang harus dilakukan dengan negara asing ini dan orang-orang yang lebih aneh lagi. Pada satu titik, dia menyanyikan sebuah lagu yang dia klaim dari orang-orangnya Navajo, dan ini akan menjadi lebih konyol dari sana .... meskipun lipstik tebal Yolande Donlan dan senyuman omni-sekarang tidak pernah dikoyak atau ditampar. Ada lagu lain yang tersebar di seluruh dunia saat warga bernyanyi untuk menyambut putri baru mereka. Difilmkan dalam versi teknis Inggris yang mulia, atau semacamnya setara, tentang satu-satunya nama besar di sini adalah Dirk Bogarde sebagai subjek Inggris Tony Craig, vendor keju. Bogarde membuat percikan besar di industri perfilman Inggris setelah menjalani perang, dan bahkan dianugerahi gelar ksatria oleh QE II. Craig dan ""putri baru"" terus saling menabrak, dan petualangan mereka menjadi lebih saling terkait karena masalah keuangan Lampidorra semakin memburuk ... Kesenangan lelucon yang menyenangkan .... sepanjang garis film Marx Brothers. Perhatikan juga bahwa Donlan kemudian menikahi Val Guest, penulis dan direktur proyek kecil kami, dan tetap menikah selama 50 tahun! Tamu lebih dikenal karena menulis dan mengarahkan film sci-fi-nya, baik di Inggris maupun di AS.",positive
"Kembali di tahun 1982 sebuah film kecil yang disebut PEMBUATAN LOVE mengejutkan penonton dengan penggambaran terang dan terbuka tentang kisah cinta romantis yang kebetulan terjadi pada sekitar dua pria. <br /> <br /> Saya telah menunggu bertahun-tahun untuk masa yang baik, tua romansa kuno antara dua pria; HARI TERAKHIR adalah semua itu dan lebih. Ya, itu adalah sabun, melodramatis, klise, dan cukup norak. Itulah yang membuatnya begitu indah. Tidak ada yang seperti film romantis yang bagus, dan film ini romantis dalam arti terbaik. <br /> <br /> Mengenai masalah agama, maaf orang-orang, tapi hal-hal ini memang terjadi dan sedang terjadi pada gay. orang bahkan sekarang Bukan hanya gereja Mormon yang menolak anggota gaynya. Orang gay di setiap agama menghadapi hukuman keras dan penolakan. <br /> <br /> Saya menyukai film ini. Ini memiliki perpaduan sempurna antara roman fantasi yang didasarkan pada realitas kehidupan sehari-hari para karakter. Jika saya bisa memberikan lebih dari sepuluh bintang, saya akan melakukannya. Kisah cinta yang baik tidak pernah lepas dari gaya; Kisah cinta yang hebat seperti DAY TERAKHIR yang tak terlupakan. <br /> <br /> Sudah waktunya!",positive
"Konsep Laurel & Hardy kali ini dalam peran penyapu cerobong asap sangat mengherankan. Ini menjamin beberapa situasi lucu dan kejenakaan yang konyol, terutama dari Stan Laurel seperti biasa. Film ini juga memiliki subplot dengan profesor gila yang sedang mengerjakan formula peremajaan. Ini tidak benar-benar terdengar seperti campuran logis dari alur cerita dan tidak koheren namun kedua garis plot berbaur sempurna menuju akhir yang tak terlupakan. Ini masih agak aneh tapi lucu, jadi itu bekerja untuk film. Pemain pendukung film ini cukup bagus. Sam Adams hebat sebagai butler stereotip dan Lucien Littlefield pergi dengan nikmat over-the-top sebagai profesor gila. Film ini diisi dengan beberapa rangkaian waktu yang sangat tepat dan lucu, yang semuanya cukup mudah ditebak namun jadilah lucu untuk ditonton nihil karena cara mereka semua dieksekusi. Semuanya membantu membuat ""Dirty Work"" menjadi salah satu celana pendek Laurel & Hardy yang lebih baik. 8/10",positive
"Film ini tampil sebagai kekecewaan besar. Serial anime berakhir dengan twist plot yang relatif bodoh dan pengenalan pelan dari penjahat yang sangat lemah, tapi aku mengharapkan Shamballa mengikat semua ujung yang longgar. Sayangnya, tidak. Ini menambahkan lebih banyak lubang plot daripada yang dipecahkan, dan membingungkan lebih dari yang diklarifikasi. Animasi dan akting suara itu hebat, tapi dengan plot yang bodoh, pengaturan yang membosankan (sebagian besar film bahkan tidak terjadi di Dunia Perang Dunia I yang membosankan dan bukan dunia Alkimia), dan akhir yang mengecewakan (Ed tidak berguna selama sisa hidupnya. hari di dunia tanpa alkimia, dan dia membunuh Winry?), itu sama sekali tidak bersemangat. Bantulah diri Anda sendiri - abaikan bagian terakhir dari anime dan juga film ini, dan baca manganya.",negative
"Mungkin saya sangat menyukai film ini karena saya merasa sedih dan sangat menyukai dongeng kecil itu. Apapun alasannya, saya pikir itu sempurna. Besar, cerita cerdas, efek cantik, akting yang sangat baik (terutama De Niro, yang luar biasa). Film ini membuat saya lebih bahagia daripada sebelumnya. <br /> <br /> Film ini sangat lucu dan pandai. Lelucon tentang sejarah kerajaan tentang kebanggaan penguasa dan akibatnya, betapa menyukai efek sihir penyihir dan puluhan sentuhan kecil cerdas membuatku terpesona. Itu banyak dari apa yang membuatnya begitu baik; Ini adalah film yang rumit dan spesial dengan cerita lebih banyak daripada kebanyakan film dongeng, namun ada banyak perhatian untuk hal-hal kecil. Saya merasa ingin terus maju dan menontonnya lagi.",positive
"Saya terkejut bahwa ""Mengampuni Franklins"" tidak menghasilkan lebih banyak buzz di Sundance Film Festival tahun ini. Ada kalanya tawa di layar yang saya lihat sangat keras sehingga Anda hampir tidak bisa mendengar filmnya. Film ini memiliki beberapa akting yang sangat baik dan sebuah cerita yang benar-benar membuat seseorang memeriksa isu-isu yang lebih luas. Anda tahu sedikit masalah seperti Agama, seks dan kebenaran. Banyak komedi tampaknya mengandalkan situasi nakal yang dibikin dulu, banyak yang membuat Anda berpikir ""Saya tahu mereka merobek ini dari beberapa sitkom"". Film ini lepas landas dengan arahannya yang unik. Saya benar-benar berpikir bahwa Jay Floyd melakukan pekerjaan yang fantastis dengan anggaran yang ketat untuk film ini.",positive
"Mereka harus mengeluarkan garis besar plot ini untuk semua pembuat film wannabe yang tiba di stasiun bus Hollywood. Mereka kemudian mengisi kekosongan dan meletakkan ceritanya di kota mana pun atau ghetto perkotaan tempat mereka baru saja tiba. Anda tahu persis apa film ini dari tembakan pembuka, empat anak laki-laki bermain dengan gerakan lambat yang kasar, disertai dengan narasi naratif. Perhentian berikutnya setelah stasiun bus harus membeli rekaman stok empat anak muda yang bermain dalam gerakan lambat yang kasar. Begitu mereka dewasa, mudah untuk menemukan penulis / sutradara di antara keempatnya. Dia adalah orang yang tenang, kontemplatif, berambut panjang yang tidak pernah terlihat tanpa buku komposisi yang terselip di celananya. Ini berarti bakat menulisnya yang luar biasa akan menjadi tiketnya dari Hickville ke Hollywood. Hanya saja tidak ada tulisan, atau mengarahkan bakat yang dipajang disini. Dan jika Anda masih tidak tahu yang mana dia, inilah petunjuknya: Auteur dan karakternya memiliki nama tengah yang sama. Butuh waktu lebih dari satu jam untuk mengetahui bahwa dua puluh orang ini seharusnya masih di SMA. Apa yang tampak seperti penjara rupanya sekolah menengah atas, sipir ternyata menjadi kepala sekolah. Sekali lagi, orang miskin, gerilyawan yang salah mengerti bisa memukul semua orang di film ke trotoar, pembunuhan dan penjarahan, tapi tidak berdaya untuk berdiri di atas ayah beralkoholnya. Bagaimana dengan memukul balik, Nak, seperti Anda melakukan semua orang lain? Banyak adegan pertarungan tinju tanpa tujuan yang jelas. Howlingly dialog buruk. Banyak adegan sangat kurang fokus. Tokoh kartun terus bermunculan sebagai pemain kecil dan tambahan, menarik tawa yang tidak disengaja dari penonton premier. Berlebihan dalam ekstrem. Dan jika Anda tidak cukup mendapatkan pidato penting, atau adegan gerak lambat, dengarkan musik sombong itu. Ini akan memberi tahu Anda dan apa yang seharusnya Anda rasakan. Marisa Ryan yang malang harus banyak memeras jarak tempuh yang sering saat ia berkeliling di seluruh negeri yang bekerja dalam film regional amatir ini. Dosa terbesar adalah bahwa penonton seharusnya merasa bersimpati pada anak-anak yang menembaki wanita tua, berlari melewati anak-anak anjing yang dirantai ke sebatang pohon, merampok dan mencuri, sambil mengeluh tentang penderitaan mereka yang menyedihkan dan menyedihkan. Tapi kalau saja kita bisa keluar dari kota kecil ini dan kuliah. Ya, itu tiketnya. Mengapa setiap pembuat film dua puluh satu percaya bahwa hidupnya sejauh ini begitu penting, sangat menarik, sehingga dunia tidak sabar untuk melihatnya di layar? Jika film ini sama autobiografisnya, maka auteur sebaiknya melihat dari balik bahunya untuk polisi yang membawa waran buronan.",negative
"Saya menonton film ini sehingga Anda tidak perlu! Saya sangat menghormati Krisdayanti, tapi apa yang dia pikirkan? Dia melakukan ini untuk skala? <br /> <br /> Setidaknya, judul film ini menerapkan kebenaran dalam periklanan, karena orang dan objek secara rutin menghilang di seluruh film, menambah kebingungan. Kristofferson menyebutkan hal ini dalam komentarnya bahwa bahkan dia pun tidak yakin apakah karakter Genevieve Bujold benar-benar ada. Ini bukan pertanda baik bagi penampil untuk bisa mengikuti ceritanya! Fitur ""pembuatan"" jauh lebih menarik daripada film itu sendiri. Ini mengeksplorasi kesulitan menggabungkan dana untuk sebuah indie, bahkan saat film ini ditembak. <br /> <br /> Untuk itu, film ini secara visual menyenangkan dan sama sekali tidak terlihat seperti film yang dibuat dengan hanya sedikit lebih dari 1M. Sayang sekali uang itu tidak dihabiskan untuk proyek yang lebih baik.",negative
"Lihat saja film ini di malam pembukaan. Saya membaca beberapa komentar pengguna lain yang meyakinkan saya untuk melihatnya ... Saya harus mengatakan, saya tidak terkesan. Saya sangat tidak terkesan sehingga saya merasa perlu untuk menulis komentar ini untuk meluangkan beberapa dari Anda beberapa uang. <br /> <br /> Pertama-tama ""The Messengers"" sangat mudah ditebak, dan tidak banyak thriller. Mungkin menakutkan bagi seseorang di bawah usia 13 tahun, tapi itu sama sekali tidak ada artinya bagi saya. Klimaksnya menggelikan dan sebagian besar penonton pergi sebelum resolusi film. Selanjutnya aktingnya terasa sedikit dangkal. Beberapa argumen emosional antara keluarga kurang meyakinkan daripada adegan suspensi sub-par. <br /> <br /> Jika Anda pernah melihat preview untuk film ini, maka Anda telah melihat sebagian besar bagian terbaik dan memiliki pemahaman yang kuat tentang plot. Film ini tidak layak dilihat di bioskop.",negative
"Saya pergi untuk melihat film ini (sebenarnya saya pergi untuk melihat Potret Keluarga, yang berisi Cutting Moments + 2 film pendek lainnya oleh Douglas Buck) di festival Mar del Plata (Argentina) ... Saya tidak dapat menyaksikannya! Aku harus menutupi mataku setelah paruh pertama dari Cutting Moments dan mengintip sesekali. Pada saat usai, perutku terbalik dan aku merasa pusing. Saya hanya harus meninggalkan bioskop beberapa menit setelah tanggal 2 dimulai (BTW, tentu saja saya bukan satu-satunya yang meninggalkan ruangan). Itu WAAAAY terlalu kekerasan dan menjijikkan bagi saya! Saya terkesan oleh banyak orang pemberani yang benar-benar menyukainya. Aku hanya tidak mengerti bagaimana Anda bisa menyukai film semacam itu! Gambaran mengejutkan dan berdarah dan mengerikan yang saya lihat benar-benar menempel di kepala saya seperti dua hari !! Saya juga mencoba menganalisis ceritanya (pacar saya memang melihat semuanya dan bercerita tentang hal itu) dan menurut saya tidak masuk akal. Maksud saya, jumlah kekerasan dan sebagainya, tidak masuk akal selain mencoba mengejutkan orang. Dan itu bukan alasan yang cukup bagus, saya kira. Sama sekali tidak ada dalam film ini yang bisa saya katakan ""Baiklah, setidaknya 'x' hal tentang itu bagus"". Tapi yah, saya kira saya tidak akan pernah mengerti film semacam itu.",negative
